ID,Name,Category,Price
2674,Item-2674,Sports,87.16
2675,Item-2675,Books,381.45
2676,Item-2676,Clothing,259.13
2677,Item-2677,Books,13.08
2678,Item-2678,Books,321.12
2679,Item-2679,Books,242.44
2680,Item-2680,Home,110.15
2681,Item-2681,Toys,45.22
2682,Item-2682,Food,138.53
2683,Item-2683,Toys,432.91
2684,Item-2684,Sports,43.92
2685,Item-2685,Sports,141.7
2686,Item-2686,Home,184.7
2687,Item-2687,Electronics,441.06
2688,Item-2688,Electronics,17.55
2689,Item-2689,Toys,128.35
2690,Item-2690,Food,61.37
2691,Item-2691,Electronics,335.77
2692,Item-2692,Electronics,401.1
2693,Item-2693,Home,260.79
2694,Item-2694,Books,111.13
2695,Item-2695,Food,123.69
2696,Item-2696,Sports,402.76
2697,Item-2697,Food,43.7
2698,Item-2698,Sports,16.28
2699,Item-2699,Home,200.58
2700,Item-2700,Clothing,397.38
2701,Item-2701,Clothing,248.85
2702,Item-2702,Home,39.03
2703,Item-2703,Home,202.66
2704,Item-2704,Food,269.13
2705,Item-2705,Electronics,222.5
2706,Item-2706,Food,419.47
2707,Item-2707,Sports,275.15
2708,Item-2708,Toys,453.71
2709,Item-2709,Clothing,356.23
2710,Item-2710,Home,65.32
2711,Item-2711,Sports,387.84
2712,Item-2712,Toys,24.98
2713,Item-2713,Books,499.07
2714,Item-2714,Books,151.54
2715,Item-2715,Food,327.66
2716,Item-2716,Toys,398.58
2717,Item-2717,Books,94.08
2718,Item-2718,Electronics,447.52
2719,Item-2719,Toys,426.0
2720,Item-2720,Food,30.99
2721,Item-2721,Electronics,88.57
2722,Item-2722,Home,299.35
2723,Item-2723,Home,69.62
2724,Item-2724,Clothing,371.9
2725,Item-2725,Books,19.14
2726,Item-2726,Sports,392.44
2727,Item-2727,Sports,16.93
2728,Item-2728,Home,274.78
2729,Item-2729,Food,293.92
2730,Item-2730,Home,435.61
2731,Item-2731,Food,344.57
2732,Item-2732,Toys,347.95
2733,Item-2733,Electronics,76.65
2734,Item-2734,Clothing,200.59
2735,Item-2735,Electronics,429.06
2736,Item-2736,Home,74.95
2737,Item-2737,Toys,203.39
2738,Item-2738,Clothing,27.51
2739,Item-2739,Electronics,191.42
2740,Item-2740,Sports,26.39
2741,Item-2741,Food,380.52
2742,Item-2742,Toys,270.18
2743,Item-2743,Toys,279.22
2744,Item-2744,Clothing,318.95
2745,Item-2745,Clothing,193.61
2746,Item-2746,Toys,62.25
2747,Item-2747,Electronics,380.63
2748,Item-2748,Clothing,486.2
2749,Item-2749,Clothing,207.82
2750,Item-2750,Books,295.66
2751,Item-2751,Sports,84.18
2752,Item-2752,Electronics,472.84
2753,Item-2753,Sports,240.28
2754,Item-2754,Books,420.13
2755,Item-2755,Clothing,183.48
2756,Item-2756,Food,404.77
2757,Item-2757,Clothing,110.67
2758,Item-2758,Toys,260.49
2759,Item-2759,Sports,66.17
2760,Item-2760,Clothing,465.89
2761,Item-2761,Electronics,454.45
2762,Item-2762,Electronics,296.17
2763,Item-2763,Clothing,112.87
2764,Item-2764,Sports,473.88
2765,Item-2765,Home,424.73
2766,Item-2766,Electronics,233.31
2767,Item-2767,Toys,155.6
2768,Item-2768,Clothing,79.02
2769,Item-2769,Books,290.31
2770,Item-2770,Toys,434.62
2771,Item-2771,Books,364.76
2772,Item-2772,Home,138.73
2773,Item-2773,Clothing,152.93
2774,Item-2774,Sports,376.91
2775,Item-2775,Toys,219.39
2776,Item-2776,Sports,215.03
2777,Item-2777,Home,438.33
2778,Item-2778,Electronics,318.63
2779,Item-2779,Toys,246.58
2780,Item-2780,Sports,272.55
2781,Item-2781,Food,395.98
2782,Item-2782,Home,281.54
2783,Item-2783,Toys,267.63
2784,Item-2784,Food,493.84
2785,Item-2785,Electronics,345.19
2786,Item-2786,Toys,33.45
2787,Item-2787,Sports,366.71
2788,Item-2788,Toys,181.35
2789,Item-2789,Home,252.91
2790,Item-2790,Food,499.54
2791,Item-2791,Food,157.82
2792,Item-2792,Clothing,180.38
2793,Item-2793,Food,155.2
2794,Item-2794,Food,23.12
2795,Item-2795,Home,22.73
2796,Item-2796,Clothing,198.6
2797,Item-2797,Electronics,313.51
2798,Item-2798,Home,234.64
2799,Item-2799,Clothing,23.31
2800,Item-2800,Clothing,475.79
2801,Item-2801,Toys,326.01
2802,Item-2802,Books,292.79
2803,Item-2803,Electronics,200.73
2804,Item-2804,Toys,320.01
2805,Item-2805,Clothing,44.62
2806,Item-2806,Food,242.49
2807,Item-2807,Electronics,452.46
2808,Item-2808,Home,207.55
2809,Item-2809,Books,157.62
2810,Item-2810,Food,47.62
2811,Item-2811,Electronics,86.32
2812,Item-2812,Home,236.37
2813,Item-2813,Food,240.14
2814,Item-2814,Electronics,468.55
2815,Item-2815,Sports,235.57
2816,Item-2816,Toys,230.56
2817,Item-2817,Clothing,485.57
2818,Item-2818,Sports,309.4
2819,Item-2819,Toys,118.54
2820,Item-2820,Electronics,233.58
2821,Item-2821,Home,450.8
2822,Item-2822,Home,117.92
2823,Item-2823,Clothing,409.72
2824,Item-2824,Sports,268.12
2825,Item-2825,Home,199.26
2826,Item-2826,Food,99.08
2827,Item-2827,Toys,158.36
2828,Item-2828,Home,36.16
2829,Item-2829,Food,49.77
2830,Item-2830,Food,460.33
2831,Item-2831,Food,89.98
2832,Item-2832,Books,58.77
2833,Item-2833,Electronics,446.2
2834,Item-2834,Electronics,324.71
2835,Item-2835,Books,485.62
2836,Item-2836,Books,483.37
2837,Item-2837,Clothing,170.25
2838,Item-2838,Home,73.31
2839,Item-2839,Sports,314.59
2840,Item-2840,Home,81.91
2841,Item-2841,Electronics,139.26
2842,Item-2842,Clothing,93.86
2843,Item-2843,Books,470.21
2844,Item-2844,Home,476.11
2845,Item-2845,Clothing,92.88
2846,Item-2846,Toys,33.0
2847,Item-2847,Clothing,332.56
2848,Item-2848,Books,264.52
2849,Item-2849,Food,367.13
2850,Item-2850,Food,95.95
2851,Item-2851,Electronics,291.71
2852,Item-2852,Sports,482.14
2853,Item-2853,Toys,205.63
2854,Item-2854,Electronics,306.3
2855,Item-2855,Food,282.87
2856,Item-2856,Home,48.15
2857,Item-2857,Food,392.21
2858,Item-2858,Home,474.19
2859,Item-2859,Toys,420.11
2860,Item-2860,Home,64.95
2861,Item-2861,Electronics,460.74
2862,Item-2862,Food,63.6
2863,Item-2863,Sports,113.72
2864,Item-2864,Electronics,311.58
2865,Item-2865,Sports,404.12
2866,Item-2866,Home,407.06
2867,Item-2867,Sports,180.11
2868,Item-2868,Books,452.7
2869,Item-2869,Home,455.92
2870,Item-2870,Food,211.64
2871,Item-2871,Home,142.91
2872,Item-2872,Toys,108.36
2873,Item-2873,Sports,85.09
2874,Item-2874,Food,227.39
2875,Item-2875,Home,395.26
2876,Item-2876,Home,203.72
2877,Item-2877,Books,155.11
2878,Item-2878,Clothing,376.17
2879,Item-2879,Electronics,386.87
2880,Item-2880,Electronics,498.9
2881,Item-2881,Clothing,465.19
2882,Item-2882,Sports,31.02
2883,Item-2883,Clothing,149.5
2884,Item-2884,Food,133.46
2885,Item-2885,Books,284.97
2886,Item-2886,Toys,379.32
2887,Item-2887,Toys,235.5
2888,Item-2888,Sports,260.34
2889,Item-2889,Food,25.42
2890,Item-2890,Food,83.11
2891,Item-2891,Toys,393.42
2892,Item-2892,Food,123.02
2893,Item-2893,Food,145.7
2894,Item-2894,Food,166.14
2895,Item-2895,Home,272.42
2896,Item-2896,Sports,420.26
2897,Item-2897,Food,181.32
2898,Item-2898,Electronics,416.11
2899,Item-2899,Books,11.59
2900,Item-2900,Toys,458.97
2901,Item-2901,Home,32.38
2902,Item-2902,Books,316.79
2903,Item-2903,Home,69.56
2904,Item-2904,Home,43.94
2905,Item-2905,Home,381.22
2906,Item-2906,Books,450.24
2907,Item-2907,Clothing,285.68
2908,Item-2908,Electronics,249.86
2909,Item-2909,Food,50.24
2910,Item-2910,Home,306.21
2911,Item-2911,Clothing,355.82
2912,Item-2912,Electronics,54.28
2913,Item-2913,Home,112.16
2914,Item-2914,Food,198.01
2915,Item-2915,Electronics,493.87
2916,Item-2916,Home,362.18
2917,Item-2917,Food,93.95
2918,Item-2918,Sports,145.95
2919,Item-2919,Toys,135.3
2920,Item-2920,Food,475.8
2921,Item-2921,Books,333.8
2922,Item-2922,Food,107.47
2923,Item-2923,Clothing,269.29
2924,Item-2924,Books,182.25
2925,Item-2925,Food,439.84
2926,Item-2926,Home,493.42
2927,Item-2927,Electronics,280.86
2928,Item-2928,Food,80.62
2929,Item-2929,Books,310.31
2930,Item-2930,Clothing,90.0
2931,Item-2931,Clothing,256.75
2932,Item-2932,Home,371.11
2933,Item-2933,Home,486.24
2934,Item-2934,Food,115.9
2935,Item-2935,Books,245.65
2936,Item-2936,Food,142.91
2937,Item-2937,Home,357.96
2938,Item-2938,Sports,145.65
2939,Item-2939,Electronics,349.75
2940,Item-2940,Sports,159.84
2941,Item-2941,Books,353.24
2942,Item-2942,Toys,408.2
2943,Item-2943,Sports,19.05
2944,Item-2944,Books,49.94
2945,Item-2945,Clothing,38.22
2946,Item-2946,Books,39.51
2947,Item-2947,Food,404.63
2948,Item-2948,Toys,212.14
2949,Item-2949,Sports,471.78
2950,Item-2950,Toys,371.98
2951,Item-2951,Food,369.83
2952,Item-2952,Clothing,276.92
2953,Item-2953,Home,34.24
2954,Item-2954,Electronics,197.5
2955,Item-2955,Food,155.11
2956,Item-2956,Home,364.72
2957,Item-2957,Toys,398.44
2958,Item-2958,Toys,416.5
2959,Item-2959,Clothing,341.18
2960,Item-2960,Clothing,246.41
2961,Item-2961,Sports,458.86
2962,Item-2962,Sports,270.54
2963,Item-2963,Home,207.22
2964,Item-2964,Books,84.17
2965,Item-2965,Sports,389.45
2966,Item-2966,Food,169.36
2967,Item-2967,Food,182.99
2968,Item-2968,Home,310.1
2969,Item-2969,Clothing,16.81
2970,Item-2970,Books,112.28
2971,Item-2971,Clothing,148.36
2972,Item-2972,Clothing,15.98
2973,Item-2973,Toys,438.27
2974,Item-2974,Sports,492.37
2975,Item-2975,Toys,301.52
2976,Item-2976,Food,341.85
2977,Item-2977,Electronics,350.63
2978,Item-2978,Sports,351.3
2979,Item-2979,Food,186.97
2980,Item-2980,Food,34.21
2981,Item-2981,Food,340.66
2982,Item-2982,Food,223.52
2983,Item-2983,Home,422.94
2984,Item-2984,Electronics,338.35
2985,Item-2985,Sports,87.93
2986,Item-2986,Clothing,155.19
2987,Item-2987,Toys,326.66
2988,Item-2988,Toys,106.97
2989,Item-2989,Sports,111.9
2990,Item-2990,Sports,412.58
2991,Item-2991,Food,248.95
2992,Item-2992,Clothing,229.41
2993,Item-2993,Electronics,176.16
2994,Item-2994,Sports,87.62
2995,Item-2995,Sports,97.02
2996,Item-2996,Clothing,226.1
2997,Item-2997,Electronics,492.22
2998,Item-2998,Books,178.43
2999,Item-2999,Sports,25.82
3000,Item-3000,Toys,441.87
3001,Item-3001,Books,52.34
3002,Item-3002,Food,346.68
3003,Item-3003,Food,70.53
3004,Item-3004,Books,26.12
3005,Item-3005,Books,276.12
3006,Item-3006,Home,431.86
3007,Item-3007,Books,41.74
3008,Item-3008,Electronics,346.48
3009,Item-3009,Books,96.55
3010,Item-3010,Books,177.05
3011,Item-3011,Food,112.76
3012,Item-3012,Home,383.18
3013,Item-3013,Toys,11.15
3014,Item-3014,Toys,214.0
3015,Item-3015,Clothing,199.11
3016,Item-3016,Toys,148.26
3017,Item-3017,Clothing,214.36
3018,Item-3018,Books,498.02
3019,Item-3019,Sports,343.4
3020,Item-3020,Food,390.41
3021,Item-3021,Home,89.22
3022,Item-3022,Sports,464.37
3023,Item-3023,Home,96.99
3024,Item-3024,Books,252.01
3025,Item-3025,Electronics,377.66
3026,Item-3026,Toys,392.56
3027,Item-3027,Books,323.87
3028,Item-3028,Electronics,340.56
3029,Item-3029,Books,216.31
3030,Item-3030,Sports,298.82
3031,Item-3031,Food,131.83
3032,Item-3032,Sports,22.67
3033,Item-3033,Home,179.49
3034,Item-3034,Home,154.54
3035,Item-3035,Clothing,451.44
3036,Item-3036,Sports,62.65
3037,Item-3037,Home,454.28
3038,Item-3038,Clothing,151.66
3039,Item-3039,Sports,414.08
3040,Item-3040,Books,121.8
3041,Item-3041,Books,400.87
3042,Item-3042,Books,424.28
3043,Item-3043,Sports,316.25
3044,Item-3044,Toys,237.01
3045,Item-3045,Home,176.33
3046,Item-3046,Clothing,135.22
3047,Item-3047,Clothing,213.75
3048,Item-3048,Electronics,148.42
3049,Item-3049,Toys,110.3
3050,Item-3050,Books,243.06
3051,Item-3051,Books,328.63
3052,Item-3052,Food,119.2
3053,Item-3053,Toys,440.03
3054,Item-3054,Home,244.89
3055,Item-3055,Home,37.2
3056,Item-3056,Home,26.88
3057,Item-3057,Electronics,21.63
3058,Item-3058,Toys,305.47
3059,Item-3059,Clothing,282.2
3060,Item-3060,Food,27.16
3061,Item-3061,Toys,256.38
3062,Item-3062,Electronics,163.48
3063,Item-3063,Sports,184.07
3064,Item-3064,Books,111.17
3065,Item-3065,Toys,215.34
3066,Item-3066,Clothing,270.17
3067,Item-3067,Electronics,97.26
3068,Item-3068,Books,177.27
3069,Item-3069,Home,419.73
3070,Item-3070,Clothing,185.84
3071,Item-3071,Electronics,417.54
3072,Item-3072,Books,408.25
3073,Item-3073,Electronics,109.69
3074,Item-3074,Home,168.16
3075,Item-3075,Clothing,18.15
3076,Item-3076,Books,15.17
3077,Item-3077,Electronics,58.18
3078,Item-3078,Electronics,426.77
3079,Item-3079,Toys,62.11
3080,Item-3080,Clothing,177.38
3081,Item-3081,Electronics,298.31
3082,Item-3082,Clothing,134.18
3083,Item-3083,Home,443.89
3084,Item-3084,Toys,389.94
3085,Item-3085,Electronics,443.74
3086,Item-3086,Electronics,478.66
3087,Item-3087,Books,324.91
3088,Item-3088,Food,105.0
3089,Item-3089,Books,95.6
3090,Item-3090,Sports,398.46
3091,Item-3091,Books,122.45
3092,Item-3092,Electronics,310.32
3093,Item-3093,Toys,421.39
3094,Item-3094,Toys,485.93
3095,Item-3095,Clothing,378.77
3096,Item-3096,Clothing,329.48
3097,Item-3097,Toys,311.61
3098,Item-3098,Clothing,394.82
3099,Item-3099,Electronics,201.68
3100,Item-3100,Food,497.87
3101,Item-3101,Electronics,442.68
3102,Item-3102,Toys,151.36
3103,Item-3103,Electronics,61.92
3104,Item-3104,Clothing,323.72
3105,Item-3105,Electronics,452.31
3106,Item-3106,Electronics,117.13
3107,Item-3107,Toys,233.8
3108,Item-3108,Toys,256.61
3109,Item-3109,Books,109.59
3110,Item-3110,Sports,212.69
3111,Item-3111,Electronics,35.87
3112,Item-3112,Home,423.56
3113,Item-3113,Electronics,445.26
3114,Item-3114,Home,462.14
3115,Item-3115,Sports,364.56
3116,Item-3116,Sports,63.41
3117,Item-3117,Sports,333.42
3118,Item-3118,Food,350.06
3119,Item-3119,Sports,358.36
3120,Item-3120,Food,315.53
3121,Item-3121,Sports,231.37
3122,Item-3122,Food,237.97
3123,Item-3123,Food,293.57
3124,Item-3124,Electronics,474.28
3125,Item-3125,Home,370.73
3126,Item-3126,Food,368.02
3127,Item-3127,Toys,282.64
3128,Item-3128,Clothing,369.73
3129,Item-3129,Home,252.29
3130,Item-3130,Home,247.3
3131,Item-3131,Toys,59.64
3132,Item-3132,Electronics,379.09
3133,Item-3133,Electronics,434.27
3134,Item-3134,Sports,19.0
3135,Item-3135,Sports,57.65
3136,Item-3136,Food,157.49
3137,Item-3137,Sports,490.93
3138,Item-3138,Electronics,384.11
3139,Item-3139,Toys,358.8
3140,Item-3140,Food,151.35
3141,Item-3141,Books,37.12
3142,Item-3142,Sports,331.47
3143,Item-3143,Toys,250.97
3144,Item-3144,Home,392.75
3145,Item-3145,Food,223.38
3146,Item-3146,Books,357.95
3147,Item-3147,Toys,154.37
3148,Item-3148,Home,310.73
3149,Item-3149,Clothing,405.94
3150,Item-3150,Clothing,442.5
3151,Item-3151,Books,10.08
3152,Item-3152,Home,50.61
3153,Item-3153,Books,171.19
3154,Item-3154,Sports,85.51
3155,Item-3155,Electronics,252.63
3156,Item-3156,Food,209.44
3157,Item-3157,Sports,80.67
3158,Item-3158,Electronics,437.99
3159,Item-3159,Food,131.61
3160,Item-3160,Books,473.25
3161,Item-3161,Sports,438.55
3162,Item-3162,Home,457.27
3163,Item-3163,Sports,13.83
3164,Item-3164,Electronics,437.95
3165,Item-3165,Home,240.92
3166,Item-3166,Electronics,421.29
3167,Item-3167,Books,49.33
3168,Item-3168,Books,360.23
3169,Item-3169,Toys,436.69
3170,Item-3170,Home,453.45
3171,Item-3171,Food,334.82
3172,Item-3172,Clothing,53.61
3173,Item-3173,Home,119.15
3174,Item-3174,Food,148.84
3175,Item-3175,Clothing,292.48
3176,Item-3176,Clothing,399.35
3177,Item-3177,Electronics,166.47
3178,Item-3178,Electronics,228.67
3179,Item-3179,Clothing,325.97
3180,Item-3180,Food,68.94
3181,Item-3181,Sports,203.2
3182,Item-3182,Toys,145.44
3183,Item-3183,Home,293.43
3184,Item-3184,Home,410.46
3185,Item-3185,Sports,257.44
3186,Item-3186,Toys,318.63
3187,Item-3187,Sports,168.32
3188,Item-3188,Home,232.01
3189,Item-3189,Clothing,162.59
3190,Item-3190,Electronics,394.54
3191,Item-3191,Home,304.4
3192,Item-3192,Toys,308.44
3193,Item-3193,Home,216.76
3194,Item-3194,Food,444.09
3195,Item-3195,Toys,386.88
3196,Item-3196,Books,306.33
3197,Item-3197,Books,74.02
3198,Item-3198,Sports,57.38
3199,Item-3199,Sports,181.47
3200,Item-3200,Sports,188.3
3201,Item-3201,Electronics,380.97
3202,Item-3202,Food,466.78
3203,Item-3203,Books,107.53
3204,Item-3204,Food,214.08
3205,Item-3205,Home,164.65
3206,Item-3206,Electronics,411.84
3207,Item-3207,Clothing,75.87
3208,Item-3208,Home,268.53
3209,Item-3209,Sports,210.1
3210,Item-3210,Electronics,227.48
3211,Item-3211,Electronics,302.72
3212,Item-3212,Home,308.95
3213,Item-3213,Electronics,490.45
3214,Item-3214,Clothing,83.11
3215,Item-3215,Home,171.53
3216,Item-3216,Clothing,486.68
3217,Item-3217,Food,208.61
3218,Item-3218,Books,140.44
3219,Item-3219,Clothing,198.4
3220,Item-3220,Sports,167.36
3221,Item-3221,Electronics,315.94
3222,Item-3222,Books,49.27
3223,Item-3223,Home,456.65
3224,Item-3224,Electronics,420.18
3225,Item-3225,Home,350.39
3226,Item-3226,Books,105.71
3227,Item-3227,Books,51.1
3228,Item-3228,Books,121.06
3229,Item-3229,Toys,127.12
3230,Item-3230,Food,129.6
3231,Item-3231,Toys,380.99
3232,Item-3232,Toys,476.83
3233,Item-3233,Sports,483.5
3234,Item-3234,Electronics,157.22
3235,Item-3235,Sports,52.05
3236,Item-3236,Clothing,254.49
3237,Item-3237,Sports,278.41
3238,Item-3238,Sports,369.56
3239,Item-3239,Home,473.19
3240,Item-3240,Sports,492.42
3241,Item-3241,Books,161.78
3242,Item-3242,Toys,455.91
3243,Item-3243,Electronics,178.48
3244,Item-3244,Clothing,280.69
3245,Item-3245,Sports,17.82
3246,Item-3246,Books,245.57
3247,Item-3247,Clothing,434.82
3248,Item-3248,Food,40.56
3249,Item-3249,Toys,410.94
3250,Item-3250,Home,488.61
3251,Item-3251,Food,294.27
3252,Item-3252,Electronics,147.78
3253,Item-3253,Electronics,153.55
3254,Item-3254,Sports,275.26
3255,Item-3255,Clothing,453.51
3256,Item-3256,Books,22.18
3257,Item-3257,Clothing,20.4
3258,Item-3258,Sports,343.48
3259,Item-3259,Clothing,162.24
3260,Item-3260,Home,17.36
3261,Item-3261,Electronics,475.09
3262,Item-3262,Sports,390.33
3263,Item-3263,Books,467.48
3264,Item-3264,Toys,245.24
3265,Item-3265,Sports,401.36
3266,Item-3266,Food,116.58
3267,Item-3267,Home,148.07
3268,Item-3268,Sports,169.87
3269,Item-3269,Sports,138.34
3270,Item-3270,Electronics,62.72
3271,Item-3271,Clothing,163.45
3272,Item-3272,Home,39.78
3273,Item-3273,Food,438.1
3274,Item-3274,Toys,131.93
3275,Item-3275,Home,102.89
3276,Item-3276,Home,324.41
3277,Item-3277,Books,383.3
3278,Item-3278,Clothing,437.36
3279,Item-3279,Home,17.89
3280,Item-3280,Clothing,141.09
3281,Item-3281,Sports,226.31
3282,Item-3282,Electronics,186.43
3283,Item-3283,Electronics,388.14
3284,Item-3284,Clothing,300.37
3285,Item-3285,Electronics,448.65
3286,Item-3286,Toys,332.78
3287,Item-3287,Clothing,87.17
3288,Item-3288,Home,191.22
3289,Item-3289,Toys,168.17
3290,Item-3290,Toys,53.59
3291,Item-3291,Toys,429.65
3292,Item-3292,Electronics,465.35
3293,Item-3293,Toys,438.39
3294,Item-3294,Clothing,241.23
3295,Item-3295,Home,483.14
3296,Item-3296,Clothing,365.12
3297,Item-3297,Clothing,382.55
3298,Item-3298,Food,165.71
3299,Item-3299,Sports,199.11
3300,Item-3300,Toys,127.08
3301,Item-3301,Home,396.03
3302,Item-3302,Toys,453.52
3303,Item-3303,Toys,386.9
3304,Item-3304,Toys,25.27
3305,Item-3305,Books,123.32
3306,Item-3306,Food,460.77
3307,Item-3307,Electronics,392.8
3308,Item-3308,Clothing,23.46
3309,Item-3309,Books,89.02
3310,Item-3310,Sports,327.48
3311,Item-3311,Sports,477.47
3312,Item-3312,Toys,36.4
3313,Item-3313,Sports,394.07
3314,Item-3314,Food,307.03
3315,Item-3315,Sports,398.66
3316,Item-3316,Home,240.58
3317,Item-3317,Sports,385.83
3318,Item-3318,Home,101.11
3319,Item-3319,Home,38.75
3320,Item-3320,Home,187.21
3321,Item-3321,Toys,96.63
3322,Item-3322,Sports,402.21
3323,Item-3323,Electronics,152.23
3324,Item-3324,Clothing,223.54
3325,Item-3325,Books,22.06
3326,Item-3326,Toys,491.61
3327,Item-3327,Clothing,342.99
3328,Item-3328,Sports,246.68
3329,Item-3329,Home,239.46
3330,Item-3330,Food,315.81
3331,Item-3331,Home,352.79
3332,Item-3332,Clothing,47.11
3333,Item-3333,Electronics,150.69
3334,Item-3334,Toys,183.53
3335,Item-3335,Food,15.83
3336,Item-3336,Home,86.99
3337,Item-3337,Clothing,63.34
3338,Item-3338,Clothing,241.97
3339,Item-3339,Home,214.5
3340,Item-3340,Clothing,31.1
3341,Item-3341,Sports,419.49
3342,Item-3342,Clothing,173.2
3343,Item-3343,Sports,203.23
3344,Item-3344,Food,174.97
3345,Item-3345,Books,207.77
3346,Item-3346,Home,498.37
3347,Item-3347,Sports,193.08
3348,Item-3348,Sports,72.05
3349,Item-3349,Clothing,148.38
3350,Item-3350,Toys,434.69
3351,Item-3351,Home,181.28
3352,Item-3352,Electronics,198.57
3353,Item-3353,Electronics,399.79
3354,Item-3354,Home,141.01
3355,Item-3355,Books,285.26
3356,Item-3356,Sports,26.32
3357,Item-3357,Books,93.41
3358,Item-3358,Toys,376.45
3359,Item-3359,Books,94.98
3360,Item-3360,Home,342.33
3361,Item-3361,Sports,110.37
3362,Item-3362,Toys,409.41
3363,Item-3363,Home,142.04
3364,Item-3364,Toys,253.39
3365,Item-3365,Toys,150.62
3366,Item-3366,Clothing,220.13
3367,Item-3367,Sports,77.77
3368,Item-3368,Clothing,291.3
3369,Item-3369,Home,405.25
3370,Item-3370,Clothing,459.95
3371,Item-3371,Home,237.26
3372,Item-3372,Toys,37.78
3373,Item-3373,Food,115.56
3374,Item-3374,Electronics,335.42
3375,Item-3375,Electronics,476.15
3376,Item-3376,Home,328.86
3377,Item-3377,Electronics,27.04
3378,Item-3378,Toys,232.7
3379,Item-3379,Toys,495.99
3380,Item-3380,Electronics,160.55
3381,Item-3381,Home,26.4
3382,Item-3382,Clothing,478.45
3383,Item-3383,Clothing,160.86
3384,Item-3384,Toys,342.31
3385,Item-3385,Books,222.72
3386,Item-3386,Home,221.28
3387,Item-3387,Books,163.4
3388,Item-3388,Food,237.56
3389,Item-3389,Electronics,28.08
3390,Item-3390,Home,117.39
3391,Item-3391,Toys,476.02
3392,Item-3392,Clothing,482.12
3393,Item-3393,Electronics,135.89
3394,Item-3394,Food,241.5
3395,Item-3395,Toys,373.59
3396,Item-3396,Electronics,249.67
3397,Item-3397,Books,334.79
3398,Item-3398,Sports,73.2
3399,Item-3399,Sports,411.97
3400,Item-3400,Clothing,494.13
3401,Item-3401,Books,492.85
3402,Item-3402,Toys,335.03
3403,Item-3403,Books,451.2
3404,Item-3404,Toys,156.5
3405,Item-3405,Sports,333.99
3406,Item-3406,Books,251.6
3407,Item-3407,Books,151.21
3408,Item-3408,Books,208.08
3409,Item-3409,Home,459.44
3410,Item-3410,Electronics,167.99
3411,Item-3411,Sports,282.01
